activerecord-jdbcmysql-adapter,activerecord-jdbcpostgresql-adapter,activerecord-jdbcsqlite3-adapter,activerecord-oracle_enhanced-adapter,bcrypt-ruby,benchmark-ips,coffee-rails,dalli,debugger,ibm_db,jquery-rails,kindlerb,mocha,mysql,mysql2,nokogiri,pg,racc,rack-cache,redcarpet,ruby-oci8,ruby-prof,sdoc,sqlite3,turbolinks,uglifier,w3c_validators,yajl-ruby
debugger,jekyll
acts-as-taggable-on,annotate,asciidoctor,awesome_print,better_errors,binding_of_caller,bootstrap-sass,capybara,carrierwave,chosen-rails,coffee-rails,colored,coveralls,d3_rails,database_cleaner,devise,email_spec,enumerize,factory_girl_rails,ffaker,fog,font-awesome-rails,foreman,gemoji,github-linguist,github-markup,gitlab-gollum-lib,gitlab-grack,gitlab-pygments.rb,gitlab_git,gitlab_meta,gitlab_omniauth-ldap,gon,grape,grape-entity,growl,guard-rspec,guard-spinach,haml-rails,hipchat,httparty,jasmine,jquery-atwho-rails,jquery-rails,jquery-turbolinks,jquery-ui-rails,kaminari,launchy,letter_opener,minitest,modernizr,mysql2,omniauth,omniauth-github,omniauth-google-oauth2,omniauth-twitter,pg,poltergeist,pry,puma,quiet_assets,rack-mini-profiler,rails,rails-dev-tweaks,rails_best_practices,raphael-rails,rb-fsevent,rb-inotify,redcarpet,redis-rails,rspec-rails,sanitize,sass-rails,sdoc,seed-fu,select2-rails,settingslogic,shoulda-matchers,sidekiq,simplecov,sinatra,six,slim,spinach-rails,spork,stamp,state_machine,test_after_commit,therubyracer,thin,tinder,turbolinks,uglifier,underscore-rails,unicorn,webmock
activerecord-jdbc-adapter,activerecord-jdbcsqlite3-adapter,jruby-openssl,mocha,mongoid,omniauth,omniauth-facebook,omniauth-oauth2,omniauth-openid,rails,rdoc,sqlite3,webrat
activerecord-import,acts-as-taggable-on,acts_as_api,addressable,asset_sync,bootstrap-sass,capybara,carrierwave,client_side_validations,compass-rails,configurate,cucumber-rails,database_cleaner,devise,factory_girl_rails,faraday,faraday_middleware,fixture_builder,fog,foreigner,foreman,fuubar,gon,guard-cucumber,guard-rspec,guard-spork,haml,handlebars_assets,http_accept_language,i18n-inflector-rails,jasmine,jquery-rails,json,markerb,messagebus_ruby_api,mini_magick,mobile-fu,mysql2,nokogiri,omniauth,omniauth-facebook,omniauth-tumblr,omniauth-twitter,pg,rack-cors,rack-google-analytics,rack-piwik,rack-protection,rack-rewrite,rack-ssl,rails,rails-i18n,rails_admin,rails_autolink,rb-fsevent,rb-inotify,redcarpet,remotipart,rmagick,roxml,rspec-instafail,rspec-rails,ruby-oembed,sass-rails,selenium-webdriver,sidekiq,sinatra,sinon-rails,slim,spork,timecop,twitter,typhoeus,uglifier,unicorn,webmock,will_paginate
RedCloth,compass,haml,jekyll,liquid,pygments.rb,rake,rb-fsevent,rdiscount,rubypants,sass,sass-globbing,sinatra,stringex
activerecord-jdbcsqlite3-adapter,jruby-openssl,sqlite3
coveralls,json,kramdown,minitest,mock_redis,rack-test,rake,rdoc,redis-namespace,sinatra,yard,yard-thor
activerecord,bson_ext,dm-core,dm-migrations,dm-sqlite-adapter,meta_where,mongoid,sqlite3,with_model
compass-validator,css_parser,cucumber,diff-lcs,guard,guard-cucumber,guard-test,json,mocha,packager,rake,rb-fsevent,rcov,rspec,ruby-prof,ruby_gntp,rubyzip
better_errors,binding_of_caller,bourbon,cancan,capybara,coveralls,cucumber-rails,database_cleaner,guard-coffeescript,guard-rspec,haml,jasmine,jslint_on_rails,launchy,parallel_tests,rails,rails-i18n,rake,rdiscount,rspec-rails,sass-rails,shoulda-matchers,sprockets,sqlite3,uglifier,yard
pry,rake
activerecord-jdbcmysql-adapter,activerecord-jdbcpostgresql-adapter,activerecord-jdbcsqlite3-adapter,cancan,capybara,carrierwave,carrierwave-mongoid,coveralls,database_cleaner,devise,dragonfly,factory_girl,generator_spec,jdbc-mysql,jdbc-postgres,jdbc-sqlite3,launchy,mini_magick,mongoid,mongoid-grid_fs,mongoid-paperclip,mysql2,paperclip,pg,pry,pry-debugger,rack-cache,rspec-rails,simplecov,sqlite3,timecop
coveralls,growl,guard,guard-bundler,guard-rspec,jruby-openssl,kramdown,plymouth,pry,pry-debugger,rack-test,rake,rb-fsevent,rspec,simplecov,yard
capybara,coffee-rails,cucumber-rails,cucumber-rails-training-wheels,database_cleaner,haml,jquery-rails,launchy,rails,rspec-rails,ruby-debug19,sass-rails,sqlite3,therubyracer,uglifier
bundler,xpath
binding_of_caller,kramdown,pry,rake,rspec,simplecov,yard
actionpack,activerecord,debugger,mocha,mysql,mysql2,pg,rspec,ruby-debug,sqlite3
actionpack,activemodel,country_select,railties,rake,rdoc,tzinfo
maruku,redcarpet
cookiejar,github-markup,growl,guard,guard-bundler,guard-rspec,json,pry,rack-contrib,rack-test,rb-fsevent,redcarpet,rspec
activerecord
bootstrap-kaminari-views,coffee-rails,daemons,delayed_job,delayed_job_active_record,devise,dotenv-rails,em-http-request,fastercsv,foreman,geokit-rails3,jquery-rails,json,jsonpath,kaminari,kramdown,mysql2,nokogiri,pry,rails,rake,rr,rspec,rspec-rails,rufus-scheduler,sass-rails,select2-rails,shoulda-matchers,system_timer,twilio-ruby,twitter,twitter-stream,typhoeus,uglifier,webmock,weibo_2,wunderground
minitest-emoji,pry,rack,shotgun,simplecov,slim,sqlite3
coveralls,growl,guard-ronn,guard-rspec,libnotify,listen,pimpmychangelog,rake,rb-notifu,redcarpet,rspec,terminal-notifier-guard,wdm,win32console,yard
activerecord-jdbcmysql-adapter,activerecord-jdbcpostgresql-adapter,activerecord-jdbcsqlite3-adapter,coffee-rails,generator_spec,jdbc-mysql,jruby-openssl,mysql2,pg,quiet_assets,refinerycms-acts-as-indexed,refinerycms-testing,sass-rails,sqlite3,uglifier
coveralls
coveralls,guard,guard-rspec,rake,rb-fsevent,rspec
aruba,cucumber,jruby-openssl,json,ronn,sinatra
dropbox-sdk,excon,fog,fuubar,guard,guard-rspec,hipchat,json,mail,mocha,net-scp,net-sftp,net-ssh,open4,rb-fsevent,rb-inotify,redcarpet,rspec,thor,timecop,twitter,yard
compass,debugger,less,m,minitest,minitest-rg,rake,ruby-prof,sass,therubyracer
activesupport,rails
appraisal
SystemTimer,activerecord,activesupport,builder,i18n,json,rack-test,rake,sinatra,sqlite3
coveralls,jruby-openssl,json,kramdown,pry,pry-debugger,rake,rspec,simplecov,timecop,webmock,yard
rake
aruba,cane,coveralls,cucumber,fivemat,haml,less,liquid,middleman,middleman-core,middleman-more,middleman-sprockets,rake,redcarpet,rspec,ruby18_source_location,simplecov,sinatra,slim,stylus,therubyracer,therubyrhino,yard
activesupport,ffi,rack,rdp-ruby-wmi,ronn,ruby-shadow,simplecov,systemu,win32-api,win32-dir,win32-event,win32-mutex,win32-open3,win32-process,win32-service,windows-api,windows-pr,yard
hoe,hoe-bundler,hoe-debugging,hoe-gemspec,hoe-git,mini_portile,minitest,racc,rake,rake-compiler,rdoc,rexical
amazon_flex_pay,coffee-rails,jquery-rails,json,pg,pry-rails,rails,rails_config,rspec-rails,sass-rails,shoulda,sqlite3,thin,uglifier
backports,bunny,capybara,coffee-script,compass,database_cleaner,devise,execjs,factory_girl,foreman,forgery,gh,guard,guard-rspec,http_accept_language,hubble,json,lograge,mocha,newrelic_rpm,oauth2,omniauth-github,omniauth-oauth2,pg,rack-contrib,rack-ssl,rails,rake,rake-pipeline,rake-pipeline-web-filters,rb-fsevent,refraction,rspec-rails,thin,travis-assets,travis-core,travis-sidekiqs,travis-support,unicorn,unobtrusive_flash,versionist,webmock,yajl-ruby
maruku,ruby-prof,simplecov,yard
jist,rb-fsevent,rb-inotify
mg,minitest,rake,rubyforge
activerecord-jdbc-adapter,activerecord-jdbcmysql-adapter,activerecord-jdbcpostgresql-adapter,activerecord-jdbcsqlite3-adapter,activerecord-sqlserver-adapter,builder,capybara,coderay,database_cleaner,fastercsv,i18n,jquery-rails,jruby-openssl,mocha,mysql,mysql2,net-ldap,pg,rack-openid,rails,rdoc,rmagick,ruby-openid,selenium-webdriver,shoulda,sqlite3,tiny_tds,yard
activerecord-jdbcsqlite3-adapter,jruby-openssl,sqlite3
acts_as_fu,bundler_local_development,capistrano,capistrano_colors,capybara,coffee-rails,coveralls,database_cleaner,debugger,execjs,factory_girl_rails,guard,guard-rails,guard-rspec,headless,pg,premailer,pry-rails,quiet_assets,rb-fchange,rb-fsevent,rb-inotify,rspec-rails,sass-rails,selenium-webdriver,therubyracer,thin,turbo-sprockets-rails3,uglifier,unicorn,zeus
mocha,rails,turn
asciidoctor,builder,creole,erubis,haml,kramdown,minitest,org-ruby,rack-test,rails,rake,sass,sinatra,temple,tilt
cucumber,fakeweb,guard,guard-bundler,guard-rspec,mongrel,rake,rspec
guard,guard-rspec,jruby-openssl,rb-fsevent,ruby_gntp,typhoeus,yard
afm,coderay,mocha,pdf-inspector,pdf-reader,rake,rdoc,rspec,ruby-rc4,ttfunk
hoe,hoe-git,hoe-ignore,jruby-openssl,minitest,rack,rake-compiler,rdoc
activerecord-jdbcsqlite3-adapter,minitest,sqlite3
bcrypt-ruby,coveralls,delayed_job_active_record,excon,faker,feedbag,feedzirra,foreman,formatador,highline,i18n,loofah,netrc,nokogiri,pg,pry,rack-test,racksh,rake,rendezvous,rspec,rspec-html-matchers,shotgun,sinatra,sinatra-activerecord,sinatra-assetpack,sinatra-contrib,sinatra-flash,sqlite3,thread,unicorn,will_paginate
activerecord-import,coveralls,guard,guard-rspec,mongoid,mysql2,rails,rspec,sqlite3
cora,siriproxy-#{plugin.downcase},siriproxy-#{plugin[
activesupport,bcrypt-ruby,bson_ext,builder,dalli,dm-aggregates,dm-core,dm-migrations,dm-sqlite-adapter,dm-validations,erubis,fakeweb,haml,jruby-openssl,json,lumberjack,memcached,minitest,mocha,mongo,nokogiri,rack,rack-test,rake,redis,sinatra,slim,system_timer,uuid,webrat,yard
aws-s3,fakefs,posix-spawn,rake,ronn,rr,rspec,simplecov,timecop,win32console,yard
